"SP","CHROM","START","END"
"Hgutt","6",7120392,7125101
"Hgutt","9",9246215,9261265
"Hgutt","38",1523916,1529234
"Hgutt","17",3461517,3470995
"Hgutt","16",8249101,8251202
"Hgutt","47",10298724,10305311
"Hgutt","4",97997,105497
"Hgutt","0",20790693,20798003
"Hgutt","14",4951039,4959594
"Hgutt","43",7411358,7415203
"Hgutt","38",11710592,11717205
"Hgutt","10",5909413,5923870
"Hgutt","40",10536270,10540907
"Hgutt","2",15656783,15661979
"Hgutt","59",7469126,7475511
"Hgutt","16",12315840,12356141
"Hgutt","15",7601348,7608019
"Hgutt","78",457607,463217
"Hgutt","4",11530067,11537130
"Hgutt","66",1215573,1227142
"Hgutt","9",11684502,11693694
"Hgutt","15",12126048,12135687
"Hgutt","76",493861,498384
"Hgutt","6",6449013,6456781
"Hgutt","14",6360685,6364840
"Hgutt","4",1084387,1093599
"Hgutt","76",1939488,1943774
"Hgutt","47",2215586,2220266
"Hgutt","14",7597649,7601238
"Hgutt","8",11717124,11719885
"Hgutt","6",19897916,19904015
"Hgutt","10",9362535,9383492
"Hgutt","47",4739880,4743638
"Hgutt","7",20786740,20790200
"Hgutt","6",23167738,23209741
"Hgutt","47",1375260,1381634
"Hgutt","15",9668289,9671109
"Hgutt","17",8867518,8876445
"Hgutt","17",2667239,2680356
"Hgutt","9",4429072,4438786
"Hgutt","7",11250731,11257347
"Hgutt","76",3826471,3846657
"Hgutt","76",8299547,8305195
"Hgutt","4",1760229,1764410
"Hgutt","6",6761732,6767282
"Hgutt","76",7851562,7855940
"Hgutt","4",11365711,11367330
"Hgutt","6",14805084,15004328
"Hgutt","9",13438031,13446982
"Hgutt","16",6062541,6072841
"Hgutt","6",20431527,20435272
"Hgutt","2",8938752,8940909
"Hgutt","7",9386627,9393438
"Hgutt","40",1383903,1389790
"Hgutt","12",569779,575256
"Hgutt","59",2692152,2694245
"Hgutt","17",15309974,15316812
"Hgutt","7",6411035,6416857
"Hgutt","15",13228955,13237701
"Hgutt","7",1860268,1863736
"Hgutt","76",1914712,1918918
"Hgutt","8",9348247,9356072
"Hgutt","40",9190884,9194482
"Hgutt","6",18254956,18258174
"Hgutt","7",15940393,15958766
"Hgutt","2",7791028,7795292
"Hgutt","5",4333889,4339973
"Hgutt","3",19695357,19699393
"Hgutt","10",1721153,1729399
"Hgutt","2",12933567,12943440
"Hgutt","42785",40,2456
"Hgutt","7",13320688,13325195
"Hgutt","9",17605662,17624003
"Hgutt","8",7807212,7832772
"Hgutt","10",15145137,15154838
"Hgutt","2",399693,402672
"Hgutt","16",6611087,6630252
"Hgutt","0",20770199,20782072
"Hgutt","9",7492822,7494417
"Hgutt","3",21717580,21723022
"Hgutt","59",1083738,1088453
"Hgutt","0",5850536,5856112
"Hgutt","7",5862963,5869026
"Hgutt","17",4914365,4937307
"Hgutt","12",10929402,10937218
"Hgutt","16",19087134,19106160
"Hgutt","1",14165518,14173148
"Hgutt","9",15922753,15929167
"Hgutt","6",6227907,6232258
"Hgutt","4",5360859,5365783
"Hgutt","9",6408691,6416024
"Hgutt","17",15200001,15210300
"Hgutt","61",5689272,5694292
"Hgutt","0",7968761,7986361
"Hgutt","7",15529516,15568215
"Hgutt","1",1666314,1675101
"Hgutt","9",12490506,12502801
"Hgutt","17",11697998,11703384
"Hgutt","15",6331243,6343130
"Hgutt","61",5832637,5836242
"Hgutt","38",10552770,10558458
"Hgutt","2",1142557,1156242
"Hgutt","17",9207785,9211955
"Hgutt","6",8451861,8457952
"Hgutt","76",4954341,4959136
"Hgutt","47",7121559,7133781
"Hgutt","7",6984109,6987676
"Hgutt","0",15630504,15633070
"Hgutt","2",5908297,5911171
"Hgutt","7",25634479,25639262
"Hgutt","2",8250952,8266846
"Hgutt","4",193049,198973
"Hgutt","4",10426965,10433657
"Hgutt","6",11093663,11096806
"Hgutt","16",18569402,18573641
"Hgutt","1",14044457,14047867
"Hgutt","47",723552,731663
"Hgutt","47",11936616,11950622
"Hgutt","76",7773042,7778226
"Hgutt","4",5004436,5017887
"Hgutt","12",4878951,4882915
"Hgutt","76",7926945,7931201
"Hgutt","7",26504811,26508368
"Hgutt","59",3229623,3234145
"Hgutt","1",5592512,5604328
"Hgutt","10",10894543,10906608
"Hgutt","15",2819970,2825606
"Hgutt","9",3241095,3247810
"Hgutt","47",13469892,13480154
"Hgutt","79",1998771,2006452
"Hgutt","2",18842830,18853596
"Hgutt","41",1698398,1721368
"Hgutt","6",14170739,14178610
"Hgutt","2",11147406,11150409
"Hgutt","59",2117819,2123180
"Hgutt","45",859684,869127
"Hgutt","8",11536706,11542641
"Hgutt","1",14011948,14014618
"Hgutt","16",16933120,16934706
"Hgutt","43",8460570,8463196
"Hgutt","6",2229677,2239090
"Hgutt","1",14037186,14040450
"Hgutt","76",7471370,7475976
"Hgutt","39",414449,423337
"Hgutt","2",2499293,2504334
"Hgutt","76",5769062,5777506
"Hgutt","47",2197360,2201208
"Hgutt","4",4922321,4935656
"Hgutt","12",4581615,4586604
"Hgutt","59",9305793,9318340
"Hgutt","47",2585810,2589078
"Hgutt","15",10334573,10340550
"Hgutt","76",1582597,1595769
"Hgutt","8",1079309,1086648
"Hgutt","9",10934078,10949456
"Hgutt","14",5168570,5177360
"Hgutt","7",17040646,17044515
"Hgutt","10",8074081,8078401
"Hgutt","47",6972892,6974577
"Hgutt","59",3774825,3781272
"Hgutt","4",5573135,5581271
"Hgutt","41",2852096,2862309
"Hgutt","5",1532882,1561901
"Hgutt","76",6428123,6436153
"Hgutt","0",7124592,7153751
"Hgutt","14",3765616,3770449
"Hgutt","76",5659057,5666909
"Hgutt","9",14663502,14667930
"Hgutt","59",5444221,5449395
"Hgutt","7",5684011,5689345
"Hgutt","7",13586166,13590305
"Hgutt","79",1064999,1073770
"Hgutt","59",4643905,4645950
"Hgutt","0",13418527,13423442
"Hgutt","14",2742268,2747232
"Hgutt","3",4926050,4928110
"Hgutt","1",18899468,18909242
"Hgutt","15",252380,257241
"Hgutt","12",8191128,8202960
"Hgutt","12",14793599,14799926
"Hgutt","16",10171640,10173271
"Hgutt","9",5481016,5485564
"Hgutt","47",5476087,5482304
"Hgutt","9",16241262,16248160
"Hgutt","8",11731433,11741000
"Hgutt","40",9184163,9188141
"Hgutt","4",3444334,3449240
"Hgutt","12",441537,444638
"Hgutt","39",4794197,4796155
"Hgutt","2",18716190,18755487
"Hgutt","1",8777958,8782030
"Hgutt","16",9303489,9309195
"Hgutt","3",10339383,10360732
"Hgutt","16",14123018,14132415
"Hgutt","17",12727861,12733905
"Hgutt","9",7755423,7759615
"Hgutt","0",281700,283820
"Hgutt","47",90125,96314
"Hgutt","2",17697129,17698730
"Hgutt","16",19137028,19145348
"Hgutt","16",13567963,13570736
"Hgutt","3",10764402,10787315
"Hgutt","1",10035988,10040521
"Hgutt","40",8978731,8981853
"Hgutt","15",870612,880558
"Hgutt","1",11649910,11653200
"Hgutt","40",2002380,2008735
"Hgutt","6",14565265,14571113
"Hgutt","12",9000468,9007686
"Hgutt","17",11978970,11994914
"Hgutt","7",21491282,21494744
"Hgutt","9",7782166,7788401
"Hgutt","6",13578098,13586216
"Hgutt","47",2266118,2268470
"Hgutt","76",8738094,8741452
"Hgutt","6",6831627,6837211
"Hgutt","3",481704,491056
"Hgutt","3",21384067,21391929
"Hgutt","7",3589253,3594311
"Hgutt","6",15795711,15861260
"Hgutt","76",4142659,4146278
"Hgutt","50",14005,28138
"Hgutt","8",10205771,10214536
"Hgutt","3",21637598,21656815
"Hgutt","2",18429749,18446303
"Hgutt","5",8251446,8286156
"Hgutt","44",184307,203648
"Hgutt","7",2503673,2506438
"Hgutt","15",12866085,12867659
"Hgutt","17",5442719,5456314
"Hgutt","6",13011241,13014839
"Hgutt","9",11350962,11356763
"Hgutt","48",626089,647153
"Hgutt","10",7263688,7270671
"Hgutt","76",7379217,7383235
"Hgutt","10",10960733,10975832
"Hgutt","2",13073532,13083218
"Hgutt","7",21446611,21449970
"Hgutt","47",13590896,13601585
"Hgutt","4",16082134,16097143
"Hgutt","43",9998860,10008121
"Hgutt","76",7637250,7641670
"Hgutt","16",20005059,20022144
"Hgutt","1",14739686,14743210
"Hgutt","6",9819645,9822367
"Hgutt","16",19398837,19403650
"Hgutt","10",13326937,13520197
"Hgutt","7",25764387,25769812
"Hgutt","3",8200840,8206535
"Hgutt","38",8016425,8020813
"Hgutt","10",8923759,8927992
"Hgutt","4",3769933,3773964
"Hgutt","38",8558827,8567771
"Hgutt","6",20181485,20192877
"Hgutt","14",5916759,5920702
"Hgutt","1",637029,642356
"Hgutt","12",12227986,12234429
"Hgutt","39",1367996,1371281
"Hgutt","9",6701917,6718605
"Hgutt","10",9175276,9187851
"Hgutt","3",7787732,7793477
"Hgutt","76",12543132,12559470
"Hgutt","6",22381553,22409037
"Hgutt","9",11257144,11273282
"Hgutt","47",1130502,1144229
"Hgutt","10",8859386,8862379
"Hgutt","17",6654763,6661863
"Hgutt","0",16536354,16543275
"Hgutt","12",11874096,11890329
"Hgutt","61",3704596,3707806
"Hgutt","17",15680464,15684113
"Hgutt","12",11076272,11081066
"Hgutt","76",948428,951517
"Hgutt","3",19705050,19710125
"Hgutt","5",9207446,9243524
"Hgutt","2",2487438,2494277
"Hgutt","43",485733,490494
"Hgutt","10",2403579,2414296
"Hgutt","6",12808749,12816940
"Hgutt","62",225036,228164
"Hgutt","1",14596060,14605373
"Hgutt","43",6686347,6690515
"Hgutt","17",12224671,12230137
"Hgutt","40",7895577,7902562
"Hgutt","76",3354073,3359023
"Hgutt","2",1792480,1802600
"Hgutt","8",4120793,4138829
"Hgutt","12",6109312,6120004
"Hgutt","17",9333962,9343182
"Hgutt","44",1641,31639
"Hgutt","7",26225367,26236369
"Hgutt","4",17683832,17692241
"Hgutt","38",14413993,14434761
"Hgutt","7",13257403,13269365
"Hgutt","0",14773320,14785220
"Hgutt","12",14819897,14824226
"Hgutt","16",16182228,16187611
"Hgutt","43",6656325,6659195
"Hgutt","0",10742534,10750403
"Hgutt","1",11872725,11877733
"Hgutt","0",135094,139504
"Hgutt","10",4472337,4477926
"Hgutt","7",3925803,3927437
"Hgutt","7",5448420,5460766
"Hgutt","43",1225249,1229014
"Hgutt","1",11715694,11722862
"Hgutt","17",14713509,14715863
"Hgutt","16",9568612,9578071
"Hgutt","7",12769425,12774627
"Hgutt","76",6887457,6896025
"Hgutt","15",11123400,11126216
"Hgutt","10",8569247,8579576
"Hgutt","16",1984155,2012036
"Hgutt","10",10216600,10222208
"Hgutt","15",5628882,5633243
"Hgutt","38",6694780,6701406
"Hgutt","8",3286290,3295826
"Hgutt","7",15625468,15629811
"Hgutt","0",15392252,15399011
"Hgutt","11",4540592,4543905
"Hgutt","47",4088879,4093069
"Hgutt","1",13509232,13512509
"Hgutt","61",2509139,2514591
"Hgutt","0",22594428,22598641
"Hgutt","40",6644790,6648904
"Hgutt","17",7311758,7314573
"Hgutt","3",3882099,3969850
"Hgutt","10",11622006,11642755
"Hgutt","10",2553091,2556289
"Hgutt","12",2659666,2664208
"Hgutt","17",4461320,4478917
"Hgutt","10",11648020,11654028
"Hgutt","14",2736286,2740305
"Hgutt","7",12988446,13003306
"Hgutt","76",12156770,12164613
"Hgutt","10",10710354,10715832
"Hgutt","61",178975,180999
"Hgutt","16",18046648,18049960
"Hgutt","1",18258641,18262092
"Hgutt","12",13716277,13718574
"Hgutt","59",2637806,2641839
"Hgutt","2",7630943,7637187
"Hgutt","16",19217671,19223893
"Hgutt","47",178722,183327
"Hgutt","7",25400377,25404221
"Hgutt","45",939616,946025
"Hgutt","38",1826433,1828076
"Hgutt","6",798738,800782
"Hgutt","40",2747976,2751490
"Hgutt","43",4084915,4089017
"Hgutt","39",1926443,1931541
"Hgutt","7",10583456,10586307
"Hgutt","61",2624056,2627434
"Hgutt","7",20652756,20656421
"Hgutt","15",14037651,14046385
"Hgutt","9",10274751,10284627
"Hgutt","1",7289721,7297749
"Hgutt","16",19535347,19550599
"Hgutt","9",15943078,15947022
"Hgutt","38",12340496,12346275
"Hgutt","47",4196133,4198869
"Hgutt","38",10383938,10405782
"Hgutt","40",2838276,2841962
"Hgutt","59",183363,187255
"Hgutt","7",12793649,12800273
"Hgutt","17",7508849,7510120
"Hgutt","6",6375861,6381373
"Hgutt","17",10089900,10092539
"Hgutt","7",2523795,2531650
"Hgutt","40",9080339,9085007
"Hgutt","14",2985160,2987787
"Hgutt","39",5504420,5506878
"Hgutt","59",3482673,3493900
"Hgutt","47",10038606,10042182
"Hgutt","66",1113968,1117672
"Hgutt","9",12229611,12236200
"Hgutt","4",4119691,4124674
"Hgutt","9",9742079,9749117
"Hgutt","0",14635440,14636903
"Hgutt","7",1774184,1776711
"Hgutt","11",3035299,3043428
"Hgutt","14",2849704,2854155
"Hgutt","16",10158522,10164244
"Hgutt","9",14536561,14541928
"Hgutt","43",5081994,5084878
"Hgutt","47",5456565,5468541
"Hgutt","6",20913077,20920363
"Hgutt","0",9431012,9437095
"Hgutt","41",58205,83146
"Hgutt","1",18209091,18212943
"Hgutt","66",965583,973617
"Hgutt","15",1762983,1766454
"Hgutt","10",9004043,9012445
"Hgutt","4",5564890,5571644
"Hgutt","79",1252776,1266707
"Hgutt","0",12381892,12392209
"Hgutt","16",10389301,10395784
"Hgutt","4",3420450,3424248
"Hgutt","59",2128175,2134090
"Hgutt","2",15625278,15634681
"Hgutt","10",9937547,9957462
"Hgutt","9",10950817,10953379
"Hgutt","41",861611,873434
"Hgutt","76",3674703,3684812
"Hgutt","3",22128126,22129409
"Hgutt","11",231983,240409
"Hgutt","15",4859055,4896443
"Hgutt","17",4365498,4416566
"Hgutt","17",14368162,14374595
"Hgutt","10",10740699,10743200
"Hgutt","40",3526078,3530724
"Hgutt","6",5829696,5845652
"Hgutt","15",802535,808181
"Hgutt","14",5465410,5468246
"Hgutt","2",16773020,16777140
"Hgutt","9",11318813,11325207
"Hgutt","7",22674596,22682999
"Hgutt","0",11534848,11548079
"Hgutt","12",8236095,8239354
"Hgutt","6",254575,257109
"Hgutt","17",13455922,13514566
"Hgutt","43",782910,790418
"Hgutt","12",13984318,14020033
"Hgutt","6",5932246,5937579
"Hgutt","38",4655177,4657843
"Hgutt","2",8508194,8514563
"Hgutt","17",10573549,10577711
"Hgutt","1",11810117,11819529
"Hgutt","7",28490531,28506030
"Hgutt","12",2099233,2102074
"Hgutt","2",6318206,6327449
"Hgutt","2",13648335,13654424
"Hgutt","6",9987945,9995448
"Hgutt","17",14345390,14350424
"Hgutt","4",3924938,3981555
"Hgutt","76",10077111,10083701
"Hgutt","7",26561061,26566058
"Hgutt","47",658355,661265
"Hgutt","9",2585446,2591049
"Hgutt","3",16388118,16394031
"Hgutt","3",10801834,10806904
"Hgutt","2",1006755,1010565
"Hgutt","7",25378016,25381531
"Hgutt","38",9190929,9194154
"Hgutt","16",11886752,11894243
"Hgutt","10",10824605,10827338
"Hgutt","3",23158875,23163633
"Hgutt","13",7288011,7291130
"Hgutt","16",2350578,2361909
"Hgutt","12",6556893,6560182
"Hgutt","61",1798358,1799854
"Hgutt","9",9707711,9712227
"Hgutt","43",7254549,7257513
"Hgutt","76",6420308,6423641
"Hgutt","17",11995904,12001928
"Hgutt","1",13382984,13386604
"Hgutt","14",4547152,4549960
"Hgutt","43",9585119,9588508
"Hgutt","9",2624034,2634235
"Hgutt","2",21751295,21757963
"Hgutt","14",3085942,3165473
"Hgutt","13",3738517,3741813
"Hgutt","47",13099268,13112712
"Hgutt","2",18516609,18529858
"Hgutt","5",3294493,3309376
"Hgutt","3",22249999,22254653
"Hgutt","59",2208521,2214677
"Hgutt","61",6390658,6397355
"Hgutt","15",11780469,11786117
"Hgutt","47",219393,221445
"Hgutt","10",5033251,5036953
"Hgutt","61",1229456,1232899
"Hgutt","43",8936481,8940477
"Hgutt","8",10893101,10896848
"Hgutt","16",9324936,9342181
"Hgutt","38",9298352,9301955
"Hgutt","1",12088372,12092081
"Hgutt","43",916890,919685
"Hgutt","12",6562854,6565641
"Hgutt","4",11415907,11425701
"Hgutt","7",26138288,26139676
"Hgutt","7",301156,310937
"Hgutt","61",535071,537962
"Hgutt","76",967589,970417
"Hgutt","6",22352479,22368729
"Hgutt","76",4004568,4008058
"Hgutt","4",3080727,3084296
"Hgutt","8",3257199,3283609
"Hgutt","62",51430,53836
"Hgutt","7",26697647,26706904
"Hgutt","43",4575551,4578847
"Hgutt","6",6679957,6702991
"Hgutt","7",5689905,5693639
"Hgutt","6",7970229,7976011
"Hgutt","17",11720502,11725361
"Hgutt","14",7935727,7938379
"Hgutt","2",7473180,7477343
"Hgutt","2",5036854,5045112
"Hgutt","61",4626195,4629236
"Hgutt","8",10075558,10079838
"Hgutt","0",18560500,18564356
"Hgutt","3",11296490,11309299
"Hgutt","47",11059878,11111401
"Hgutt","2",8929523,8935491
"Hgutt","0",11542990,11545460
"Hgutt","40",1794196,1796202
"Hgutt","61",1965205,1968811
"Hgutt","0",14366697,14373714
"Hgutt","10",10792436,10797100
"Hgutt","41",2017665,2024066
"Hgutt","17",3294183,3305155
"Hgutt","6",42729,45567
"Hgutt","17",7277418,7293204
"Hgutt","2",2210421,2213382
"Hgutt","4",14030640,14034304
"Hgutt","9",6677558,6680261
"Hgutt","6",3645013,3646236
"Hgutt","76",7244944,7247991
"Hgutt","15",5585737,5592817
"Hgutt","59",4081461,4085783
"Hgutt","8",6269791,6272882
"Hgutt","0",2833880,2839977
"Hgutt","2",8412187,8418275
"Hgutt","76",11857802,11866999
"Hgutt","5",2252158,2255727
"Hgutt","3",10854324,10861089
"Hgutt","6",8342061,8346944
"Hgutt","8",7657686,7667791
"Hgutt","16",6219675,6228044
"Hgutt","61",3013494,3015778
"Hgutt","7",22270021,22278328
"Hgutt","47",670064,673790
"Hgutt","1",13373979,13379871
"Hgutt","17",16173991,16179116
"Hgutt","1",10330804,10334093
"Hgutt","2",19763522,19772257
"Hgutt","3",11324162,11334170
"Hgutt","38",5200931,5203794
"Hgutt","41",1535699,1538699
"Hgutt","3",13536391,13542262
"Hgutt","1",16251217,16253915
"Hgutt","38",3855624,3858073
"Hgutt","59",3020643,3021974
"Hgutt","3",24424333,24425583
"Hgutt","47",5429963,5433150
"Hgutt","2",21264421,21279288
"Hgutt","12",10263825,10271395
"Hgutt","11",3179027,3190760
"Hgutt","11",557380,561546
"Hgutt","12",4712343,4718038
"Hgutt","76",12603484,12616321
"Hgutt","59",9319031,9324718
"Hgutt","12",3243278,3256743
"Hgutt","51",3737,8319
"Hgutt","1",14781206,14783164
"Hgutt","38",12567658,12572759
"Hgutt","7",19557373,19561052
"Hgutt","61",957452,961473
"Hgutt","4",11108079,11111596
"Hgutt","8",8461589,8464508
"Hgutt","78",432715,434250
"Hgutt","11",1256254,1260808
"Hgutt","0",3971807,3975478
"Hgutt","7",16758693,16762479
"Hgutt","6",6436950,6445162
"Hgutt","10",7553139,7574861
"Hgutt","6",1097757,1102842
"Hgutt","0",21077177,21091887
"Hgutt","0",8579757,8593895
"Hgutt","17",14665484,14669859
"Hgutt","79",1153325,1161545
"Hgutt","0",13425428,13429046
"Hgutt","61",400168,402536
"Hgutt","7",3672247,3675078
"Hgutt","48",1871305,1878251
"Hgutt","10",1355096,1359775
"Hgutt","6",6078300,6082343
"Hgutt","43",6667667,6672569
"Hgutt","8",4082679,4093145
"Hgutt","59",1416918,1419836
"Hgutt","16",10530549,10569747
"Hgutt","9",10574012,10581485
"Hgutt","9",14749024,14751289
"Hgutt","55",810560,815210
"Hgutt","43",494615,497950
"Hgutt","1",19602942,19638463
"Hgutt","10",319872,324164
"Hgutt","7",1783683,1790395
"Hgutt","40",3217799,3221324
"Hgutt","0",841433,845636
"Hgutt","59",9407937,9417978
"Hgutt","76",11936150,11948598
"Hgutt","16",20191555,20194579
"Hgutt","8",7454769,7481724
"Hgutt","0",17871279,17878181
"Hgutt","61",1465001,1469147
"Hgutt","7",1544912,1558846
"Hgutt","4",3074830,3078092
"Hgutt","9",9713262,9714963
"Hgutt","40",887928,893997
"Hgutt","17",9452275,9455563
"Hgutt","7",9506633,9511635
"Hgutt","61",461674,464688
"Hgutt","7",6306652,6312378
"Hgutt","1",12179165,12182955
"Hgutt","8",6899670,6908903
"Hgutt","4",4514873,4520082
"Hgutt","17",15359170,15364066
"Hgutt","4",17707329,17709938
"Hgutt","76",7984565,7988200
"Hgutt","38",11665299,11672205
"Hgutt","17",5517257,5521149
"Hgutt","12",7740635,7745918
"Hgutt","7",5907001,5908551
"Hgutt","10",1320512,1324291
"Hgutt","38",8964261,8967198
"Hgutt","13",726464,731842
"Hgutt","2",15505367,15510716
"Hgutt","14",6042667,6044305
"Hgutt","3",10998126,11007406
"Hgutt","11",7489002,7510588
"Hgutt","38",12773566,12779379
"Hgutt","9",3065647,3073540
"Hgutt","4",111304,117642
"Hgutt","14",8665608,8668295
"Hgutt","12",5004484,5007916
"Hgutt","4",3372370,3374544
"Hgutt","1",13961590,13963380
"Hgutt","7",26780506,26806029
"Hgutt","76",5250038,5255389
"Hgutt","76",7914385,7919411
"Hgutt","0",4855040,4858660
"Hgutt","2",10430954,10598763
"Hgutt","14",5646460,5648653
"Hgutt","12",8180033,8186850
"Hgutt","76",4450226,4455344
"Hgutt","1",16300918,16303598
"Hgutt","59",2142698,2146118
"Hgutt","9",4127780,4191257
"Hgutt","38",4950407,4954703
"Hgutt","16",11275393,11281494
"Hgutt","16",11312429,11316248
"Hgutt","76",521941,526230
"Hgutt","7",22875754,22879771
"Hgutt","15",6708434,6720797
"Hgutt","8",7600942,7602261
"Hgutt","14",9631305,9638264
"Hgutt","43",8464906,8467845
"Hgutt","47",2984956,2990096
"Hgutt","59",6998482,7003892
"Hgutt","3",6838152,6844113
"Hgutt","9",18047716,18049355
"Hgutt","4",13614174,13615409
"Hgutt","2",14975763,14978614
"Hgutt","54",403190,410328
"Hgutt","6",9277661,9279223
"Hgutt","76",3467489,3492208
"Hgutt","47",11132664,11138013
"Hgutt","12",8139636,8143074
"Hgutt","9",7773213,7778639
"Hgutt","3",14807149,14809018
"Hgutt","0",1062946,1067413
"Hgutt","2",17151473,17174993
"Hgutt","76",8488649,8490226
"Hgutt","12",149027,152656
"Hgutt","7",15360243,15367597
"Hgutt","2",18696211,18706736
"Hgutt","43",5471916,5473532
"Hgutt","61",7347039,7351620
"Hgutt","16",12787739,12791576
"Hgutt","2",16233080,16237178
"Hgutt","38",12706281,12710044
"Hgutt","14",2029792,2032635
"Hgutt","4",10898008,10901766
"Hgutt","6",4095139,4102102
"Hgutt","16",9289779,9296669
"Hgutt","16",7126100,7162916
"Hgutt","38",12293105,12297210
"Hgutt","7",7901611,7904599
"Hgutt","4",11067421,11074843
"Hgutt","57",317072,320467
"Hgutt","2",7490575,7491958
"Hgutt","7",20698877,20722004
"Hgutt","7",4049132,4056354
"Hgutt","0",14027340,14030135
"Hgutt","12",15725843,15727969
"Hgutt","9",277886,292108
"Hgutt","59",5117606,5120934
"Hgutt","9",11486316,11501888
"Hgutt","9",5943139,5949133
"Hgutt","1",16330777,16333614
"Hgutt","7",22226843,22231830
"Hgutt","6",6166378,6170252
"Hgutt","9",12674963,12684189
"Hgutt","12",3946430,3961874
"Hgutt","61",870158,872276
"Hgutt","9",15601099,15604867
"Hgutt","10",9333725,9341474
"Hgutt","2",13976788,13980372
"Hgutt","17",17137304,17141016
"Hgutt","59",3740664,3744144
"Hgutt","59",3589158,3603817
"Hgutt","16",20265244,20267871
"Hgutt","47",10857919,10870466
"Hgutt","43",7629479,7632348
"Hgutt","15",9904827,9911353
"Hgutt","0",13932308,13934629
"Hgutt","14",4160608,4164540
"Hgutt","59",8351213,8360406
"Hgutt","14",5890393,5895660
"Hgutt","3",10756301,10763582
"Hgutt","6",10017879,10023207
"Hgutt","12",4941252,4949562
"Hgutt","47",1063239,1068481
"Hgutt","14",1493873,1498194
"Hgutt","17",18787276,18788604
"Hgutt","79",1739523,1748508
"Hgutt","3",14334089,14340951
